N,P,K,temperature,humidity,ph,rainfall,label,NPK_Total,NPK_Average,Humidity_Temp_Index,Soil_Fertility,Rainfall_Category
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean,72,24.0,2577.4599487421324,23.0,Low
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean,106,35.333333333333336,2436.7252876028174,35.300000000000004,Low
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean,96,32.0,2510.955565165317,31.9,Low
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean,65,21.666666666666668,2358.7403549098262,19.9,Low
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean,92,30.666666666666668,2395.633716210457,30.6,Low
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,64,21.333333333333332,2220.0707740541593,20.1,Low
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean,81,27.0,2619.575352300164,26.299999999999997,Low
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean,110,36.666666666666664,2623.868868314479,36.7,Low
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean,90,30.0,2351.75072937988,30.400000000000002,Low
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,66,22.0,2348.1631836065903,21.2,Low
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean,84,28.0,2398.4333357736036,27.5,Low
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean,71,23.666666666666668,2496.217003746957,21.8,Low
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean,79,26.333333333333332,2389.603386433281,25.9,Low
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean,108,36.0,2468.3293286276753,36.4,Low
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean,103,34.333333333333336,2544.7523689162917,33.6,Low
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean,93,31.0,2533.8889664108833,31.0,Low
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean,95,31.666666666666668,2379.274371031755,32.3,Low
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean,60,20.0,2256.7577072141094,18.6,Low
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean,71,23.666666666666668,2341.11609934206,21.9,Low
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean,85,28.333333333333332,2389.820280085887,27.9,Low
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,103,34.333333333333336,2432.470381798479,33.4,Low
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,109,36.333333333333336,2428.170500858467,35.9,Low
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,71,23.666666666666668,2385.8268459068563,22.099999999999998,Low
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,75,25.0,2395.201562468648,24.4,Low
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,91,30.333333333333332,2429.659323681265,31.200000000000003,Low
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,89,29.666666666666668,2417.1839426683987,30.0,Low
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,97,32.333333333333336,2539.493558772073,31.700000000000003,Low
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,87,29.0,2619.015702559316,28.2,Low
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,96,32.0,2388.827200830782,31.0,Low
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,90,30.0,2499.976757652682,29.900000000000002,Low
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,65,21.666666666666668,2316.955667560165,19.9,Low
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,69,23.0,2560.415611838741,21.7,Low
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean,67,22.333333333333332,2335.1156293212384,20.5,Low
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,82,27.333333333333332,2358.116914348811,26.6,Low
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,91,30.333333333333332,2494.6763901351824,29.6,Low
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,94,31.333333333333332,2374.294263753467,30.7,Low
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,150,50.0,1863.3891090283678,50.6,Low
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,108,36.0,1821.6778291621924,34.9,Low
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,125,41.666666666666664,1636.4805859737464,41.7,Low
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,140,46.666666666666664,2287.651528411702,46.2,Low
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,120,40.0,1824.21950475003,40.4,Low
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,121,40.333333333333336,1882.6133406216807,41.3,Low
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,128,42.666666666666664,2188.115969105612,41.89999999999999,Low
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,114,38.0,2085.0491017305017,37.2,Low
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,112,37.333333333333336,2255.729355166661,36.3,Low
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,141,47.0,1717.1129445956942,47.300000000000004,Low
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,136,45.333333333333336,1569.8429656971784,44.7,Low
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,149,49.666666666666664,2154.8094574853203,50.4,Low
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,134,44.666666666666664,2021.606283025326,45.400000000000006,Low
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,143,47.666666666666664,2126.581980856314,48.4,Low
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,125,41.666666666666664,1806.084784198982,42.6,Low
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,117,39.0,2086.369645670902,38.7,Low
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,133,44.333333333333336,1984.3070574692115,45.800000000000004,Low
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,131,43.666666666666664,1738.4573525887579,44.3,Low
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,120,40.0,2124.3436227152133,39.0,Low
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,100,33.333333333333336,1908.2640527960689,31.999999999999996,Low
58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,144,48.0,1880.6484087543802,49.0,Low
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,120,40.0,1722.5029682949546,38.5,Low
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,139,46.333333333333336,1901.4871288565282,46.9,Low
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,121,40.333333333333336,2058.037241240235,40.3,Low
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,105,35.0,1887.9263939914783,33.5,Low
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,130,43.333333333333336,1868.3689433732675,43.8,Low
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,139,46.333333333333336,1757.8936350426898,46.6,Low
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,125,41.666666666666664,1690.329543221097,42.3,Low
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,115,38.333333333333336,2280.8866181780977,37.7,Low
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,106,35.333333333333336,1699.8044488185335,33.9,Low
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,111,37.0,2089.812556141475,35.3,Low
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,111,37.0,2322.7769300875393,35.8,Low
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,140,46.666666666666664,1521.3219412251815,46.099999999999994,Low
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,137,45.666666666666664,2193.1891513122487,46.4,Low
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,120,40.0,2219.504353000973,39.9,Low
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,118,39.333333333333336,2178.5553185823837,37.9,Low
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,118,39.333333333333336,1813.3124815242309,37.5,Low
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,134,44.666666666666664,1781.1540024466367,45.9,Low
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,146,48.666666666666664,1814.0679771753903,49.400000000000006,Low
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,136,45.333333333333336,2140.7884873148305,45.7,Low
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,123,41.0,2050.382016937281,39.300000000000004,Low
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,143,47.666666666666664,1831.579683739544,47.800000000000004,Low
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,115,38.333333333333336,2126.337231289338,37.300000000000004,Low
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,154,51.333333333333336,2101.740191669512,51.699999999999996,Low
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,139,46.333333333333336,1827.7074893078159,46.7,Low
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,133,44.333333333333336,1985.8582434611762,43.300000000000004,Low
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,111,37.0,1634.0060470653004,35.3,Low
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,138,46.0,2395.600610828519,46.89999999999999,Low
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,108,36.0,2183.7607347985368,34.7,Low
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,142,47.333333333333336,1911.5823416617948,47.900000000000006,Low
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,109,36.333333333333336,1976.5422467651492,35.3,Low
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,135,45.0,1877.557499637769,43.800000000000004,Low
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,135,45.0,1910.1070246229608,44.2,Low
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,129,43.0,2278.210785065411,42.0,Low
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,97,32.333333333333336,2375.3922306457753,31.3,Low
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,105,35.0,1810.6419149351536,33.5,Low
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,131,43.666666666666664,1957.3584927184836,43.599999999999994,Low
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,142,47.333333333333336,1854.3282391714738,47.00000000000001,Low
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,110,36.666666666666664,2014.7045578716138,36.4,Low
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,110,36.666666666666664,2097.953809715614,35.1,Low
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,112,37.333333333333336,1889.0890558140904,36.1,Low
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,118,39.333333333333336,1884.9627521790478,39.5,Low
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,116,38.666666666666664,1756.8265128876303,37.6,Low
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,114,38.0,1809.1521924454055,37.7,Low
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,126,42.0,1873.5440086878803,43.0,Low
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,158,52.666666666666664,1549.87498183326,53.2,Low
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,119,39.666666666666664,1984.193211008872,39.10000000000001,Low
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,138,46.0,2242.4660454947534,46.599999999999994,Low
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,99,33.0,2233.0308488451105,31.999999999999996,Low
42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram,125,41.666666666666664,1727.1476536200273,41.7,Low
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,116,38.666666666666664,1793.9849048809365,38.5,Low
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,141,47.0,1926.5468008407527,46.7,Low
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,121,40.333333333333336,1925.6935859108921,38.4,Low
56,76,16,28.27265858,61.18956161,7.5131510760000015,63.29900785,blackgram,148,49.333333333333336,1729.991584059405,50.0,Low
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,blackgram,120,40.0,1832.4361781097437,38.900000000000006,Low
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,124,41.333333333333336,1655.6746235855587,41.5,Low
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,130,43.333333333333336,2255.8216277480233,44.5,Low
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,122,40.666666666666664,1704.605188917985,41.0,Low
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,117,39.0,1888.4401109312716,38.0,Low
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,126,42.0,1841.3536232148667,42.5,Low
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,125,41.666666666666664,2223.2864901608164,41.5,Low
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,134,44.666666666666664,1987.9722191157514,46.0,Low
41,74,18,28.75751783,61.02701476,6.599147297999999,73.37686831,blackgram,133,44.333333333333336,1754.9854650723732,44.0,Low
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,154,51.333333333333336,1801.1041877944015,52.00000000000001,Low
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,113,37.666666666666664,1911.6557551345481,36.599999999999994,Low
27,60,17,26.41768321,63.64698302,7.026795358999999,64.42177127,blackgram,104,34.666666666666664,1681.405834694609,33.9,Low
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,137,45.666666666666664,2171.0662787402257,46.3,Low
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,124,41.333333333333336,1953.158715679952,41.6,Low
21,62,24,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram,107,35.666666666666664,2100.982276938633,34.2,Low
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,141,47.0,2126.9711811322204,48.300000000000004,Low
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,131,43.666666666666664,1990.544263133375,42.599999999999994,Low
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,134,44.666666666666664,1893.0126135378594,46.1,Low
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,109,36.333333333333336,2038.4288861034643,35.6,Low
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,140,46.666666666666664,1903.5173746997752,47.9,Low
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,114,38.0,1927.7037596238652,37.1,Low
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,147,49.0,2191.637302068907,49.9,Low
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,154,51.333333333333336,1980.1549212504,51.699999999999996,Low
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,144,48.0,1754.223834531861,47.4,Low
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,142,47.333333333333336,2000.8116852118642,47.0,Low
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,125,41.666666666666664,2219.6268970407195,41.3,Low
32,76,15,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil,123,41.0,1781.2170482460833,40.1,Low
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil,96,32.0,1230.172131584022,30.1,Low
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil,118,39.333333333333336,1809.9586880951329,39.2,Low
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil,102,34.0,1493.8398276370804,31.700000000000003,Low
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil,124,41.333333333333336,1801.1517796934354,40.9,Low
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil,118,39.333333333333336,1377.9264977024168,38.300000000000004,Low
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil,92,30.666666666666668,1620.5701885313224,27.799999999999997,Low
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil,86,28.666666666666668,1758.6464632393095,26.400000000000002,Low
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil,97,32.333333333333336,1197.3513082770112,30.4,Low
8,58,17,28.75273118,69.15640149,7.286049977999999,35.15426171,lentil,83,27.666666666666668,1988.4354214181215,25.699999999999996,Low
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil,103,34.333333333333336,1554.5102787570759,31.5,Low
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil,99,33.0,1476.2783873309909,29.9,Low
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil,95,31.666666666666668,1811.8677116822932,28.799999999999997,Low
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil,131,43.666666666666664,1755.637811386315,42.0,Low
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil,132,44.0,1336.851771225234,43.5,Low
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil,136,45.333333333333336,1334.9571005644518,44.800000000000004,Low
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil,121,40.333333333333336,1480.2110033821002,40.0,Low
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil,115,38.333333333333336,1673.0739873304199,37.599999999999994,Low
22,67,22,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil,111,37.0,1872.2043794912065,35.5,Low
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,lentil,99,33.0,1387.7213699704514,29.999999999999996,Low
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil,100,33.333333333333336,1985.89208374601,30.400000000000002,Low
13,61,24,18.29783597,69.6897615,7.629910252999999,49.39111479,lentil,98,32.666666666666664,1275.1718247154213,30.7,Low
